session_id,window_duration_s,pressure_hpa,pressure_delta_hpa,pressure_variance,altitude_change_m,city_baseline_pressure,mag_x,mag_y,mag_z,mag_variance_total,mag_distortion_score,gnss_accuracy_m,hdop,satellite_count,gnss_signal_drop,weather_condition,time_of_day,label_ground_truth
56890281-aac1-4474-82f9-89b974c5c7ff,60.0,1009.14,0.1176,0.011992,-0.976,1009.022,-1.7462,10.696,48.0076,30.535521,0.7988,1.0,2.76,13,False,rain,evening,street_level
1e03d1bd-60c5-4077-9b71-dffc67037233,60.0,993.064,-0.1674,0.219217,1.39,993.231,27.1323,-5.0678,47.0882,77.326255,0.5047,65.94,17.59,0,True,clear,afternoon,underground
3399d98d-7b5e-4d72-9be4-e96caebe93b5,60.0,999.496,-0.0236,0.400219,0.196,999.519,47.4502,-14.6899,55.5646,82.838805,0.7433,35.69,15.29,0,True,clear,night,underground
b833e4eb-c569-46d2-8803-e6ec8e50358a,60.0,1002.659,-0.4523,0.337514,3.754,1003.112,-11.5457,-29.1023,34.9737,80.022111,0.7282,30.14,8.96,3,True,overcast,morning,above
71456249-1fb1-48ae-a77f-a649a7fe71ee,60.0,990.679,-0.3572,0.411217,2.965,991.036,32.7875,-1.5505,27.676,68.620596,0.5732,66.93,9.44,0,True,rain,evening,above
396aa209-63f5-4af5-8749-6f4843171af0,60.0,994.684,-0.2101,0.047585,1.744,994.894,13.1033,-33.9871,21.7586,30.022004,0.891,11.07,1.39,8,False,rain,night,street_level
8fdbf3e9-16f7-4499-a646-4d5a497bc34b,60.0,1010.309,-0.0999,0.367304,0.829,1010.409,19.3651,-9.8446,27.1759,-20.112162,1.0,3.31,0.53,12,False,clear,afternoon,above
ee0e0452-4926-4bf4-bb00-2bd4e1de2a3b,60.0,994.33,0.1266,0.314259,-1.051,994.203,6.5984,1.3247,48.0651,40.274783,0.479,52.33,13.29,0,True,overcast,afternoon,underground
b61ed0d4-9db4-456c-b748-6cf14b59ac35,60.0,991.866,0.1219,0.194892,-1.012,991.744,42.7753,16.1822,78.8988,92.302551,0.8753,55.48,6.94,0,True,rain,afternoon,underground
80974988-b536-41f2-9c6d-33046ac549d9,60.0,993.826,-0.7933,0.155735,6.585,994.62,29.9822,-11.3147,39.7976,112.423226,0.6237,45.26,5.17,2,True,overcast,afternoon,above
3f797b5b-415a-41e1-b3de-87dc71f9f78b,60.0,997.768,4.032,0.742412,-33.466,993.736,33.1284,21.5896,45.7432,121.913108,0.8888,1.0,1.57,11,False,clear,evening,street_level
d51e78ef-7c0a-4b57-aea4-ba59183f4b30,60.0,993.262,1.3677,0.62446,-11.352,991.894,35.5328,-16.6686,19.4644,100.507495,0.6155,10.71,4.59,2,False,rain,morning,underground
5bd921ee-f4af-4aa0-b726-c21a29249d1f,60.0,999.409,-1.3052,0.708388,10.833,1000.714,13.218,36.9849,23.8172,41.512884,0.7151,100.29,15.59,2,True,overcast,night,street_level
ff2aaace-ec16-45a5-829e-301c74bbf432,60.0,1009.261,-0.0227,0.399811,0.188,1009.284,6.7761,-32.1403,26.7857,82.41506,0.5059,27.2,4.02,7,False,rain,evening,underground
2805ed6f-864d-4fa9-ae7f-067e6c88ef7c,60.0,1018.026,0.1884,0.078553,-1.564,1017.838,31.6597,-6.7762,70.3929,11.973798,0.2798,8.58,9.34,3,True,rain,evening,street_level
118f79cf-e97b-45a7-bf87-f635f63c2a35,60.0,1013.837,-0.8594,0.567685,7.133,1014.696,29.3799,9.2242,34.2311,85.801076,0.7382,6.03,3.07,10,False,overcast,morning,above
1983ad13-f375-4e88-9960-51d55d732e96,60.0,1007.739,0.6049,0.427183,-5.021,1007.134,51.5463,0.3348,40.2522,112.782513,0.2972,32.05,1.66,15,False,clear,evening,underground
f848c1e8-78a5-43fb-90a8-88fe800b6f28,60.0,1015.401,-0.7674,0.251503,6.369,1016.168,17.8274,-14.6876,31.7687,46.764222,0.4726,25.59,12.87,0,True,rain,afternoon,above
065759c9-7764-4f92-917e-59937307effd,60.0,997.46,1.3004,0.66822,-10.794,996.159,31.6556,-52.2372,39.2935,42.495677,0.7646,1.0,5.79,8,False,clear,afternoon,underground
5f423871-6941-4453-8936-b2c29ab034ec,60.0,1009.791,0.0266,0.102389,-0.221,1009.764,11.7852,5.3868,62.9273,18.521005,0.6192,13.99,0.79,23,False,overcast,evening,street_level
c57dba90-f42a-4b2f-9a93-42e42a459615,60.0,998.506,0.2728,0.148189,-2.265,998.233,-4.0149,11.8897,56.7061,109.218377,0.591,67.79,5.8,2,True,overcast,morning,street_level
4a454af4-3957-4337-b0c6-24582b07e018,60.0,1010.549,0.1559,0.112504,-1.294,1010.393,39.351,-16.8537,19.239,79.829401,0.142,20.62,1.7,17,False,overcast,morning,street_level
814b4d39-3384-42ca-bbc9-6678fb968983,60.0,1004.411,2.2607,0.280773,-18.764,1002.15,9.3222,-12.169,20.2126,38.377273,0.76,9.17,1.02,16,False,overcast,afternoon,street_level
54034988-becd-4958-a86a-ba4122e08d1a,60.0,1010.282,1.502,0.367424,-12.466,1008.78,9.7693,0.8999,25.9331,42.191696,0.2302,69.06,13.01,0,True,clear,evening,underground
ac079e86-4993-4470-a186-0074e17ede27,60.0,993.729,-1.3013,0.286756,10.801,995.03,8.2691,-30.057,3.8785,30.285219,0.6069,6.28,3.08,9,False,clear,evening,above
8ab7f227-85f0-4636-b872-362789c4464d,60.0,1005.225,0.3945,0.526207,-3.274,1004.831,25.7974,-11.7689,51.282,97.808777,0.6276,37.62,4.95,0,True,rain,morning,underground
cda02971-847c-43b7-8499-a23dccea7ba9,60.0,994.808,0.1369,0.502897,-1.137,994.671,17.8796,-8.3112,28.3293,117.292172,0.8682,1.0,3.26,9,False,clear,afternoon,underground
d98192b2-b02b-4c24-bf24-87b8bd4d455a,60.0,999.074,-2.1289,0.569536,17.67,1001.203,19.7415,-13.1401,27.6204,17.234017,1.0,8.69,1.06,8,False,overcast,evening,street_level
8083f928-b1b7-428c-86ac-29a0ab0c8c25,60.0,1016.191,-0.2378,0.288773,1.973,1016.429,43.1064,-27.6055,51.7389,85.764275,1.0,14.81,1.28,13,False,rain,afternoon,above
56bfb4b9-16ca-4507-9b26-1e5a48b0f61e,60.0,1006.318,-0.7751,0.467941,6.433,1007.093,12.2817,-26.6572,48.2747,47.014866,0.6987,9.1,1.6,7,False,overcast,morning,above
e67ff265-c795-4d5d-ab19-d3762280b4d8,60.0,1010.939,1.2233,0.215694,-10.153,1009.716,40.6742,-19.7757,33.5537,75.135019,0.8586,95.85,11.47,0,True,overcast,morning,underground
136f8339-0d77-421a-9937-4c25ef1d19c6,60.0,994.832,0.3379,0.697868,-2.804,994.494,15.5477,-11.9318,38.2713,86.885069,0.7912,12.09,3.2,15,False,clear,morning,underground
e85bc579-e7ef-478a-bd39-576a52f49339,60.0,1007.007,-0.2023,0.42479,1.679,1007.209,37.3454,-2.8428,61.3475,37.055749,0.873,24.38,5.76,15,False,clear,evening,underground
1ae8fdbf-7288-4410-b366-2ed45d93c107,60.0,1015.615,-0.1053,0.053401,0.874,1015.721,5.9348,0.8698,47.6222,13.620193,0.9525,50.39,9.74,0,True,rain,morning,street_level
3aa7ca48-4789-4c59-88c0-2ef5c5bdc94a,60.0,1009.985,-0.0587,0.114953,0.487,1010.044,22.0611,-16.2139,48.231,66.466735,0.6389,17.11,2.65,23,False,rain,evening,street_level
d12add6f-866a-4a52-93b2-4297b49f21dd,60.0,1002.137,-0.2954,0.217225,2.452,1002.433,30.2852,-4.8182,54.2746,35.073058,0.4122,14.7,2.22,8,False,overcast,evening,above
88b0453f-10d3-457e-b76c-1ab30c23f256,60.0,996.196,0.0655,0.090722,-0.544,996.131,15.2522,-19.4041,32.9077,31.512116,0.7913,1.61,3.22,9,False,clear,evening,street_level
f892043d-9263-4418-bbbe-fe51e608019b,60.0,1006.648,-0.6297,0.556776,5.226,1007.277,42.7122,-9.1745,-0.1721,76.656781,0.2919,42.19,14.39,1,True,rain,afternoon,above
ed727084-f27a-4041-be49-d829f2e85154,60.0,1013.023,1.4717,0.578087,-12.215,1011.552,43.2712,-17.1577,26.5055,28.304312,0.4229,79.89,16.53,0,True,overcast,morning,underground
1801e8ae-44f2-4b70-8190-d88928b6f80d,60.0,1006.057,0.4341,0.138735,-3.603,1005.622,-2.5785,-5.8164,35.7059,79.60593,0.9202,23.59,6.17,3,False,rain,morning,underground
4dba2556-63fa-4e5e-82cb-0dde70f9f72f,60.0,1004.624,0.3722,0.100192,-3.089,1004.252,45.455,-20.4225,12.3682,51.744851,0.4482,8.19,1.41,15,False,clear,night,street_level
4242ef69-78f3-45c0-a015-7f7713a5ad7e,60.0,992.548,0.0444,0.213195,-0.369,992.503,24.0171,-25.5223,49.206,46.105795,0.6718,46.65,7.08,4,True,overcast,morning,above
008475a1-0fdc-4d3d-8267-9575451d1658,60.0,991.282,-0.7518,0.60443,6.24,992.033,12.8371,1.7552,40.1131,38.748478,0.5149,8.16,0.17,13,False,clear,evening,street_level
26f2e66d-669a-4e05-9fcf-3bcf62174499,60.0,996.313,0.4833,0.118302,-4.011,995.83,-3.9424,-5.4123,49.1545,39.490659,0.5278,88.02,9.72,1,True,rain,night,underground
72359fe4-b011-4c76-8f64-80f6fdc62359,60.0,1011.111,-1.015,0.197718,8.425,1012.126,30.7157,-15.597,39.6741,54.47985,0.6811,42.96,8.13,0,True,clear,morning,above
d8e4badc-56e2-42b6-bb61-15d442f116a4,60.0,993.177,0.9683,0.610201,-8.037,992.209,20.0729,8.1538,36.774,66.674524,0.481,51.87,12.87,0,True,overcast,evening,underground
f4055c65-38fb-48ad-9095-e9a14f609a0d,60.0,1005.002,1.1184,0.331924,-9.283,1003.884,27.8122,25.9103,39.7044,1.464573,1.0,80.61,10.99,0,True,overcast,evening,underground
81706999-6b65-4f79-a6f4-02c4c8193230,60.0,1012.698,0.9672,0.650239,-8.028,1011.73,19.6638,-29.2778,54.4695,19.509239,0.5914,1.0,5.89,4,True,overcast,evening,street_level
1775e672-fde0-44f7-b951-80cf24488019,60.0,994.197,-0.6443,0.04724,5.348,994.841,38.5288,3.3969,39.9262,27.037403,0.2293,16.31,1.27,19,False,overcast,evening,street_level
6ad39f3c-71b5-4d02-a732-40dc0eb59b9c,60.0,1009.148,-0.2818,0.69561,2.339,1009.43,7.7526,-8.1708,41.7782,91.762879,0.6593,23.2,3.83,8,False,clear,evening,underground
14227da4-b8a4-4b17-84be-907207eb8a62,60.0,1008.194,-0.0667,0.083631,0.554,1008.261,33.4642,-4.355,24.2364,102.967781,0.7042,57.84,14.44,0,True,clear,evening,street_level
e887b6cb-97e1-4301-bb6c-52ec800c7775,60.0,1006.121,-0.2931,0.684892,2.433,1006.415,44.5992,-18.5469,62.7849,84.365807,0.7861,31.23,12.38,0,True,overcast,afternoon,underground
a6709f82-4919-481c-9adc-c03504014af9,60.0,992.412,-0.6267,0.248266,5.202,993.038,33.9682,-16.3632,43.0397,13.142071,0.5969,57.85,1.78,1,True,overcast,night,street_level
2465ae89-3f19-4b3e-b7fe-32cc3fde4063,60.0,1002.922,-0.6222,0.156242,5.164,1003.544,28.3416,4.6006,66.3626,34.993767,0.7944,6.64,1.57,17,False,overcast,afternoon,above
50c792f3-70fc-4e17-a407-530985fd4df4,60.0,1009.952,1.3938,0.391389,-11.568,1008.559,42.3447,-34.776,34.621,59.327283,0.9679,93.37,13.44,0,True,clear,afternoon,underground
78366cfd-3ce7-4370-bd4a-6f5fa537f9d0,60.0,1015.595,0.131,0.307351,-1.087,1015.464,12.015,-17.0362,61.513,39.741284,0.9299,12.56,2.53,6,False,rain,evening,underground
5d5f86e2-9316-4b57-b407-2ab7f94734f3,60.0,1002.065,0.7201,0.340376,-5.977,1001.345,19.9748,9.7152,46.0417,94.720619,0.2549,75.38,10.02,0,True,overcast,afternoon,underground
86a0c9e0-6c2d-4c14-a056-b5db3468fdfb,60.0,997.096,0.0834,0.100838,-0.692,997.013,-8.2442,13.0114,19.4854,25.660341,0.2771,57.05,7.79,2,True,overcast,afternoon,street_level
62015b61-80c0-4a1a-8fda-0d40a6fac7f0,60.0,994.264,-1.1641,0.48546,9.662,995.428,14.8213,-33.266,27.4642,108.086597,0.5736,32.53,8.41,0,True,overcast,afternoon,above
ddb9bd21-c01d-4c6d-9d8a-bf82319de0ce,60.0,1006.798,0.0213,0.138729,-0.177,1006.776,8.6751,8.7922,40.1052,83.316868,0.8628,1.0,0.56,9,False,rain,afternoon,street_level
199fd385-8b9c-4a8c-bb86-e30825bd932b,60.0,997.907,-0.0527,0.623574,0.437,997.96,12.8784,-11.2367,58.6726,43.116765,0.5372,60.35,14.57,1,True,clear,afternoon,underground
f6f050d6-5ed3-4123-83e0-18c5e4a4f706,60.0,996.56,0.0501,0.19256,-0.416,996.51,33.3207,12.1896,17.5813,117.130598,0.6834,83.0,16.46,0,True,clear,morning,underground
ee0e3de1-3aca-4c74-8804-941060887d8d,60.0,991.4,-0.4365,0.078107,3.623,991.836,13.9634,-27.9123,27.922,38.741416,0.4819,10.85,2.01,15,False,rain,afternoon,street_level
fee27a67-807f-4d3c-98a4-0767f626298d,60.0,1004.402,-0.8172,0.495683,6.783,1005.219,28.7579,-25.1277,20.1557,48.634199,1.0,17.36,2.43,11,False,clear,evening,above
b8802b0b-ae5f-43ca-b682-421887a17984,60.0,995.67,0.419,0.5439,-3.477,995.251,-4.6422,5.7623,68.8009,57.529864,0.2719,1.0,6.31,0,False,rain,evening,underground
8d7914ec-8ec4-4b73-91f6-7f753c7936fa,60.0,1002.851,1.0324,0.688969,-8.569,1001.819,14.5995,-6.5715,35.8065,60.669546,0.6029,28.31,9.81,0,True,overcast,evening,underground
55848c13-5433-49e3-92c9-f489221b5711,60.0,1009.88,-0.1356,0.048446,1.125,1010.016,9.1147,-16.1554,22.9841,4.480883,0.5541,2.68,0.51,17,False,clear,morning,street_level
aaa08af9-63e5-4e49-b9a9-f2fd7ac1c8c9,60.0,992.312,1.449,0.48492,-12.026,990.863,37.7802,-0.4521,42.2363,17.098167,0.8249,4.49,1.88,12,False,clear,morning,street_level
786df252-d584-4a4f-ad74-7f50d308382d,60.0,1004.737,-0.9191,0.443324,7.629,1005.656,25.3622,-5.033,66.8181,113.616678,0.3807,7.48,3.03,19,False,overcast,evening,above
29892866-8062-403a-8d4a-19e14ee7855f,60.0,999.066,-1.6684,0.162708,13.848,1000.735,8.9931,-0.9866,40.64,90.193786,0.8772,14.4,1.04,15,False,overcast,afternoon,above
daf42a36-261b-4fc4-a8ae-6bd4bae99d6f,60.0,990.011,-1.0223,0.367485,8.485,991.034,27.2675,-6.5454,45.7217,64.179119,0.3742,20.53,6.76,4,True,clear,afternoon,above
61042595-c490-4b82-9fa9-306f9291e9e6,60.0,996.826,-1.0829,0.525554,8.988,997.909,4.8622,-3.7974,52.1355,28.981665,0.7339,3.49,2.51,14,False,clear,evening,above
8fe7254a-3f40-4ee9-aa8d-990e1a8d6b8d,60.0,1012.509,-0.4157,0.689336,3.45,1012.924,45.0929,-13.1455,47.973,11.295907,0.2346,4.92,0.15,15,False,overcast,night,street_level
cff4a9cc-fc6d-4134-ab30-a91136d580b5,60.0,1015.515,-0.0507,0.060147,0.421,1015.566,0.7496,-6.2419,42.0155,39.776941,0.5226,23.99,3.01,6,False,overcast,night,street_level
4a51d924-f22d-4ddc-b617-620c33ffefd6,60.0,1016.782,-0.4991,0.470961,4.142,1017.281,11.6164,-11.8928,43.2971,71.411293,0.5785,30.82,4.53,6,True,overcast,evening,above
aef2cccf-0e3a-40fe-b4af-42e42f77390b,60.0,1000.86,-0.2951,0.111596,2.45,1001.156,20.4216,-5.0134,24.1549,21.822466,0.9905,88.58,11.01,1,True,rain,night,street_level
ed2a0f08-3484-4215-a53b-bb4918666d38,60.0,996.929,0.4451,0.100529,-3.694,996.484,17.4146,-6.5923,22.6916,50.883885,0.575,50.64,15.28,0,True,clear,afternoon,underground
5d0762eb-b084-4975-bec4-a990f540bd92,60.0,992.638,-0.2367,0.016386,1.965,992.874,12.5238,-23.5698,54.2942,40.986665,0.6247,59.85,16.18,4,True,clear,morning,street_level
cfc29863-08f6-4bec-b9d7-60a54e1cd7f0,60.0,1011.114,0.0195,0.243265,-0.162,1011.094,20.714,-27.5074,62.355,39.158209,0.7546,69.66,13.12,0,True,clear,evening,underground
81440cf8-6c26-41e5-baf2-2ae4dbeb4d51,60.0,994.22,0.1279,0.611307,-1.062,994.092,56.406,-21.706,58.3913,68.812921,0.734,55.47,8.02,2,True,clear,afternoon,underground
14aa7223-3686-46fe-b828-e8f371c3767e,60.0,1011.621,0.2888,0.075984,-2.397,1011.332,22.8887,3.5646,32.6453,25.30781,0.5596,26.8,11.1,4,True,clear,afternoon,street_level
48c3f97c-1f97-4e99-bc33-d27e52c87f75,60.0,1005.828,0.808,0.37326,-6.706,1005.02,25.7227,-22.2759,22.9559,38.808402,0.987,54.44,13.55,0,True,overcast,night,underground
44279ea2-7384-413e-b7b6-e43da14ca52e,60.0,997.081,-1.3985,0.391736,11.607,998.479,3.9712,-40.6062,42.644,68.540025,0.3711,10.09,2.13,17,False,rain,night,above
1699375d-5e46-453a-89dd-86b214cb9af8,60.0,997.797,-0.1164,0.167432,0.966,997.914,29.1957,-10.947,5.7804,22.721542,0.4809,15.78,2.44,20,False,rain,night,street_level
8d88c1d5-2399-4f8d-a4cd-71781011c292,60.0,1010.674,0.2445,0.13934,-2.029,1010.43,5.9261,-30.3739,47.3939,43.023439,0.6806,56.54,8.11,0,True,overcast,night,street_level
2d1a036e-60d3-4893-a4b7-9deb51db26cb,60.0,1004.67,-0.8968,0.291373,7.443,1005.566,34.3105,-17.1171,35.9214,45.587089,0.3577,20.19,8.97,3,True,rain,night,above
7e03c8bf-7602-4e22-89d7-f03558717797,60.0,989.262,-0.7433,0.580999,6.169,990.005,9.7088,-4.6366,11.2511,85.265169,0.7576,8.12,0.14,19,False,overcast,morning,above
688b6f6a-4776-43e0-bedf-030e841cdeb7,60.0,1016.558,-1.3186,0.23342,10.944,1017.876,49.4144,-7.738,35.7831,78.080811,0.4803,57.09,8.59,3,True,clear,night,above
7d81803f-cf13-4542-b757-b751d5e03802,60.0,1009.819,0.6102,0.191339,-5.065,1009.209,32.8911,0.8229,41.2086,86.885582,0.6736,20.6,2.82,6,False,clear,afternoon,underground
78111afa-d36a-4321-ba4f-050537417903,60.0,1012.859,-1.092,0.398386,9.063,1013.951,10.266,-14.9507,20.2684,62.944509,0.5389,8.95,3.25,17,False,overcast,night,above
ee8b2228-7a1a-4e21-b311-4e9ef5bdcdac,60.0,1003.484,-0.2478,0.340856,2.057,1003.732,11.4834,-29.7711,32.8658,42.83338,0.7709,16.34,2.27,13,False,clear,night,above
067bfd8b-cf5e-4062-9660-865367d0a65b,60.0,999.45,-1.1406,0.548083,9.467,1000.591,28.7852,-1.9772,49.2578,106.597201,0.7514,16.89,-0.67,17,False,overcast,morning,above
d0fa77cf-16d7-47b1-a81a-c1910bab6f53,60.0,1013.247,-0.4161,0.074734,3.453,1013.663,14.9539,-24.4704,27.6569,15.106457,0.1368,16.66,2.12,14,False,rain,night,street_level
1f7cd36e-ea55-42f6-b618-fb7239b432dd,60.0,1003.839,-0.1159,0.616477,0.962,1003.955,25.7766,-5.7863,53.1029,74.755788,0.691,60.47,7.79,1,True,rain,evening,underground
78df9be0-7cb9-4365-8412-08fe18392d7a,60.0,992.27,1.2862,0.504448,-10.675,990.984,22.061,9.6809,19.8789,72.511308,0.5009,40.28,11.04,0,True,clear,night,underground
daffd9c1-29c1-461b-8a5d-710ff864cc4e,60.0,1016.045,1.248,0.286455,-10.358,1014.797,42.7478,-23.6212,53.4606,32.36087,0.5003,65.95,15.67,0,True,overcast,morning,underground
1f9b8af2-f242-4019-8497-c56e9a772185,60.0,1009.121,-0.3338,0.191928,2.771,1009.455,28.5936,8.817,43.177,75.132131,1.0,68.74,9.9,1,True,overcast,afternoon,above
b80bb0fb-c6ef-4946-ad01-8b224e394f0a,60.0,1014.461,0.0229,0.377488,-0.19,1014.438,22.7427,6.4757,32.1968,64.436678,0.6926,27.22,7.46,4,False,overcast,night,underground
4464d23f-62e9-4d6d-a39a-10fc9a76d618,60.0,994.629,-0.2687,0.056137,2.23,994.898,9.5857,-5.0965,27.5072,8.431351,0.5839,39.99,4.22,1,True,overcast,morning,street_level
230abcb2-e0a5-40fe-9966-e0ab21d1278d,60.0,1011.311,0.413,0.289884,-3.428,1010.898,37.423,-46.9093,34.2441,33.921243,0.3796,13.36,1.71,10,False,overcast,afternoon,street_level
bee3f038-352e-4051-a2e0-752da94c25f3,60.0,996.895,-0.0259,0.480765,0.215,996.921,6.2569,-23.406,32.5661,39.42356,0.3603,8.21,4.46,10,False,rain,evening,underground
a47fe392-18da-4190-bdd2-6608eb767049,60.0,1006.914,0.7464,0.543796,-6.195,1006.168,46.0096,-25.0962,53.0246,-1.021063,0.4793,51.79,10.91,0,True,clear,afternoon,underground
650dbb61-6d2f-4ea8-94d6-06beb1050b8d,60.0,999.706,0.6101,0.207298,-5.064,999.096,35.7016,-26.5009,33.3668,68.007717,0.6022,66.44,14.72,0,True,overcast,afternoon,underground
35bba690-abe4-41df-a225-ad98c794cf98,60.0,1008.449,0.1639,0.177413,-1.36,1008.285,20.7576,-10.0918,46.0502,77.038575,0.4011,1.0,4.06,0,False,clear,evening,underground
bb4fd67d-e522-4c0c-8a5f-f12a082ae8da,60.0,1011.291,0.4689,0.508583,-3.892,1010.822,8.4349,-11.4313,60.2568,49.216296,0.6841,9.05,3.12,14,False,overcast,afternoon,underground
9e79f4ab-9b8f-4201-9f75-a7f52e4e9c76,60.0,994.047,-1.0246,0.165927,8.504,995.072,47.0548,-7.7309,55.6805,73.93214,0.6388,3.84,3.36,9,False,overcast,morning,above
cc62387b-12d3-4b0c-a5da-c4202fe07aac,60.0,1011.05,0.0661,0.109073,-0.549,1010.984,61.0084,-12.5831,14.8241,48.699017,0.42,53.6,10.45,2,True,clear,night,street_level
abc1878e-40e1-4ca7-9d02-b188c4c71435,60.0,1007.831,-0.1239,0.369592,1.028,1007.954,6.7864,-21.4791,29.8769,-21.333852,0.7461,30.21,8.75,0,True,rain,morning,above
3862b468-928b-45b4-93a2-6a39ee13a757,60.0,1009.467,-1.1252,0.411962,9.34,1010.592,27.3054,-41.1821,71.3929,90.928534,0.3993,14.95,0.22,13,False,overcast,night,above
7b506bfc-7ac5-46ff-9cc8-f621e560bbe9,60.0,1011.063,-0.8651,0.152646,7.181,1011.928,24.9864,-36.3215,25.8423,84.760504,0.3693,42.29,11.28,0,True,overcast,afternoon,above
ccffd8f2-0838-4014-9e14-7cd55eaf2ec4,60.0,1008.201,-0.1539,0.203331,1.277,1008.355,17.7075,-29.0893,32.9343,101.266538,0.47,31.49,8.59,0,True,overcast,night,underground
80400cbf-5011-4a8d-a496-cfb4f6b6762d,60.0,994.04,0.7026,0.513085,-5.831,993.338,20.5525,12.6672,40.0844,69.294018,0.0,41.58,5.73,6,True,clear,evening,street_level
1d0ce8b0-bbfe-47fd-bf98-7ac88c31224e,60.0,993.278,0.0463,0.442641,-0.384,993.232,32.7491,-39.377,44.3891,75.692436,0.7995,11.88,0.66,10,False,overcast,afternoon,above
521b4452-cbc8-41fe-b317-6fcc036f1408,60.0,996.118,-0.1977,0.045798,1.641,996.316,45.7699,2.849,27.0988,67.401891,0.0,39.36,8.17,2,True,clear,afternoon,street_level
b3d3ede0-9049-410f-a035-d183fa17f248,60.0,1015.198,-0.892,0.302879,7.404,1016.09,0.8816,-19.3899,13.0847,80.961054,0.6474,15.61,1.93,13,False,clear,night,above
ddbe694e-f0ec-4945-a66e-d668198ab47d,60.0,997.804,0.7893,0.687668,-6.551,997.015,21.9684,-24.6114,57.1244,36.930867,0.6335,26.35,6.49,10,False,rain,night,underground
32380e6a-9464-4915-9bcd-a5c8ba29fdd1,60.0,1009.462,1.0222,0.257005,-8.484,1008.44,9.3261,-3.1862,31.8077,83.727663,0.6316,55.02,16.31,0,True,overcast,afternoon,underground
53da8759-ed17-4152-82f2-7e6537f8099c,60.0,1009.498,-0.1168,0.107631,0.97,1009.614,20.0248,4.1553,39.0268,35.446816,0.3985,15.09,2.73,9,False,clear,afternoon,street_level
2cdcfc06-c3fc-47eb-8f05-9091e80a5454,60.0,1010.732,-0.2281,0.087991,1.893,1010.96,17.0373,-31.8894,46.6342,73.010924,0.2003,1.0,2.75,7,False,overcast,evening,street_level
657a1872-257b-4886-9388-0a58b383fd12,60.0,1017.425,1.2622,0.649586,-10.476,1016.163,14.1837,14.2427,48.6501,4.606162,0.7726,34.04,15.73,1,True,rain,night,street_level
ebe7ab76-addd-475a-95a9-ed33ad5f24ad,60.0,998.086,0.1374,0.496086,-1.141,997.949,15.9823,-5.8352,15.8278,55.005641,0.6272,15.01,3.12,13,False,overcast,morning,underground
43b17af4-64ef-4706-b806-1cea5d148efe,60.0,991.663,-0.8672,0.480674,7.198,992.53,20.2392,-8.6838,44.4833,51.630802,1.0,8.22,1.38,18,False,rain,afternoon,above
1bbda942-9803-4b76-b98d-2f3094cfffb7,60.0,999.911,0.0919,0.044127,-0.763,999.819,3.843,-19.3898,52.2388,45.768669,0.2749,16.76,2.83,24,False,overcast,night,street_level
5b122305-2654-4010-b452-6c9956313f36,60.0,992.468,0.5254,0.288522,-4.361,991.942,4.3044,-15.154,48.0064,47.703523,0.8452,21.2,6.0,2,False,rain,night,underground
673c7bf8-9d4f-45c8-87b8-80666423d33f,60.0,999.193,-0.7041,0.10124,5.844,999.897,6.8818,7.7567,55.5434,7.354933,0.3812,40.13,6.47,0,True,overcast,morning,street_level
c2ce214a-0018-4cde-9518-b6dde7e85443,60.0,1011.911,0.0719,0.028887,-0.597,1011.839,34.9686,-20.6404,48.1142,8.456283,0.6104,38.16,2.74,3,True,overcast,evening,street_level
c236874a-645f-4b3c-8fbb-b2006209d31f,60.0,991.343,-1.6242,0.313046,13.481,992.967,0.8591,-22.9893,41.4092,60.379892,0.6518,43.01,13.78,2,True,overcast,afternoon,above
e7f0ad9d-1fd0-4408-8b03-78899f30133a,60.0,1008.009,0.0772,0.037961,-0.641,1007.932,38.4659,-6.7908,31.4449,23.1998,0.755,15.84,5.65,4,True,clear,afternoon,street_level
d9596cf4-e086-4925-9aa5-176a12b8c790,60.0,1015.886,-0.1699,0.103481,1.41,1016.056,24.0652,-4.3042,33.8919,63.732021,0.3372,17.47,2.25,14,False,overcast,evening,street_level
8a390245-efd1-41fc-89c7-24e9729da227,60.0,994.804,-0.7051,0.082649,5.852,995.509,-0.2649,-19.2989,75.7697,35.348868,0.5857,1.0,1.05,12,False,clear,morning,street_level
3c271a1b-b0c9-43a4-9f26-d3e3bf80b896,60.0,999.293,-1.5502,0.123451,12.867,1000.843,4.9554,2.6119,25.626,44.627041,0.5892,6.41,3.06,14,False,overcast,evening,above
114c8ed8-8cce-4942-988c-0c4e80df82fe,60.0,990.774,-0.0742,0.658643,0.616,990.848,9.4355,-9.8182,38.7122,117.681611,0.3345,65.7,14.44,0,True,clear,morning,underground
5e7a5919-e0a0-4538-9e56-c82106b6a580,60.0,992.498,0.0228,0.11998,-0.189,992.475,23.6218,1.1909,17.0926,32.116528,0.4091,14.69,1.47,12,False,rain,afternoon,street_level
c78d8536-91c5-4059-b471-879f522b1da3,60.0,1000.056,0.4647,0.096507,-3.857,999.591,27.4123,-21.1425,52.5848,21.637801,0.8206,44.35,7.97,3,True,overcast,evening,street_level
7ecd59a0-d04c-4d88-a52b-0c791f9fc9a4,60.0,1010.154,-0.751,0.428729,6.233,1010.905,11.4005,12.3437,18.0645,72.237635,0.7586,58.97,9.21,7,True,overcast,afternoon,above
